country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
GBR,United Kingdom,Crystal Rig Phase 1,GBR0003114,62.5,55.8830,-2.5075,Wind,,,,,Fred Olsen Renewables,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,107.5342134467647
GBR,United Kingdom,Crystal Rig Wind Farm Phase 2a,GBR0003440,138.0,55.8995,-2.5293,Wind,,,,,Fred Olsen Renewables,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,237.43554329045648
GBR,United Kingdom,Crystal Rig Wind Farm Phase III,GBR0004215,13.8,55.9264,-2.5345,Wind,,,,,Fred Olsen Renewables,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,23.743554329045647
GBR,United Kingdom,Cuaich,GBR0000471,2.5,56.9562,-4.2110,Hydro,,,,,Scottish and Southern Energy (SSE),Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,5.811163690831245
GBR,United Kingdom,Cuckoo Grove Farm,GBR0002376,7.5,51.8099,-5.0074,Solar,,,,,,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,3.7034101854448345
GBR,United Kingdom,Cuileig Hydro Scheme,GBR0000434,3.3,57.7633,-5.0392,Hydro,,,,,Scottish Hydro-Electric plc,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,7.6707360718972435
GBR,United Kingdom,Culligran,GBR1000379,17.0,57.3460,-4.7627,Hydro,,,,,Scottish and Southern: Hydro Schemes - Affric/Beauly,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,CARMA,2016,,,,,39.515913097652465
GBR,United Kingdom,Culligran Compensation Set,GBR1000380,2.1,57.3460,-4.7627,Hydro,,,,,Scottish and Southern: Hydro Schemes - Affric/Beauly,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,CARMA,2016,,,,,4.881377500298246
GBR,United Kingdom,Culmhead Solar Farm (Resubmission),GBR0001603,7.5,50.9261,-3.1280,Solar,,,,,Anesco,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,3.7034101854448345
GBR,United Kingdom,Culworth House Solar Farm,GBR0001582,3.0,52.1095,-1.2047,Solar,,,,,Mr & Mrs C E R & S Buckley,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,1.481364074177934
GBR,United Kingdom,Cumbernauld BioPlant  (Waste AD),GBR0000211,2.4,55.9704,-3.9575,Biomass,,,,,Shanks Group,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,16.183834598015423
GBR,United Kingdom,Curryfree Wind Farm,GBR0003243,15.0,54.9293,-7.3167,Wind,,,,,ESB,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,25.80821122722353
GBR,United Kingdom,Cwm Derwyn Farm,GBR0005477,5.0,51.4162,-3.3144,Solar,,,,,Kronos Solar,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,2.46894012362989
GBR,United Kingdom,Cwmcaesingrug Farm,GBR0001985,10.0,51.6351,-3.1698,Solar,,,,,Kronos Solar,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,4.93788024725978
GBR,United Kingdom,Cwrt Henllys Farm,GBR0005524,5.0,51.6214,-3.0794,Solar,,,,,Lightsource Renewable Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,2.46894012362989
GBR,United Kingdom,DPD Distribution Centre,GBR0006314,1.0,52.5068,-2.0090,Solar,,,,,DPD,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,0.49378802472597794
GBR,United Kingdom,Dalby,GBR0003764,7.2,52.8065,-1.0343,Wind,,,,,Ecotricity,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,12.387941389067295
GBR,United Kingdom,Dalchonzie,GBR0000462,4.0,56.3734,-4.0411,Hydro,,,,,Scottish and Southern Energy (SSE),Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,9.297861905329992
GBR,United Kingdom,Dalswinton,GBR0004520,30.0,55.1841,-3.6506,Wind,,,,,Airtricity Scotland,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,51.61642245444706
GBR,United Kingdom,Damhead Creek,GBR1000465,805.0,51.4249,0.6014,Gas,,,,,Scottish Power: Thermal,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,GEODB,2016,,,,,3591.3260625828157
GBR,United Kingdom,Damhead Farm,GBR0003747,2.5,55.8539,-3.9335,Wind,,,,,Mr Arthur Shevill,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,4.301368537870588
GBR,United Kingdom,Danes Farm,GBR0001578,3.3,53.3224,-0.6975,Solar,,,,,Freewatt Renewable Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,1.629500481595727
GBR,United Kingdom,Danes Farm - extension,GBR0001525,10.5,53.3224,-0.6975,Solar,,,,,Freewatt Renewable Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,5.184774259622769
GBR,United Kingdom,Danes Moss Landfill Site,GBR0000570,1.6,53.2404,-2.1453,Waste,,,,,Waste Recycling Group,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,3.4705629565964777
GBR,United Kingdom,Danes Moss Landfill Site (Extension),GBR0000641,2.0,53.2404,-2.1453,Waste,,,,,Waste Recycling Group / NOVERA / Amber,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,4.338203695745596
GBR,United Kingdom,Darracott Moor,GBR0003450,2.6,50.9299,-4.5130,Wind,,,,,FIM Services Limited aquired the site from previous developers Iberdrola,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,4.473423279385411
GBR,United Kingdom,Dartmoor Bio Power,GBR0006442,3.9,50.4514,-4.1128,Biomass,,,,,Dartmoor Bio Power 1,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,26.298731221775064
GBR,United Kingdom,Dean Group Business Park - Hartlepool,GBR0006000,5.1,54.6477,-1.2058,Biomass,,,,,BioConstruct,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,34.390648520782776
GBR,United Kingdom,Deanie,GBR1000381,38.0,57.5167,-4.9333,Hydro,,,,,Scottish and Southern: Hydro Schemes - Affric/Beauly,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,CARMA,2016,,,,,88.32968810063493
GBR,United Kingdom,Decoy Farm,GBR0002332,5.0,52.6980,-0.1329,Solar,,,,,Push Energy/ NESF,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,2.46894012362989
GBR,United Kingdom,Decoy Farm (Farm AD),GBR0000367,1.8,52.6969,-0.1371,Biomass,,,,,Organic Recycling,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,12.137875948511569
GBR,United Kingdom,Decoy Farm House Solar Modules,GBR0001987,6.0,50.8291,-0.6920,Solar,,,,,Ms Power Projects Ltd,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,2.962728148355868
GBR,United Kingdom,Deep Moor Gas to Energy,GBR0000609,2.0,50.9722,-4.0994,Waste,,,,,DEVON WASTE MANAGEMENT LTD,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,4.338203695745596
GBR,United Kingdom,Deepdale Farm,GBR0002204,8.0,53.0276,-0.3991,Solar,,,,,Deepdale Farm Solar Ltd,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,3.9503041978078235
GBR,United Kingdom,Deephams Sewerage Treatment Works,GBR0006491,3.0,51.6265,-0.0415,Biomass,,,,,Thames Water Utilities,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,20.229793247519282
GBR,United Kingdom,Deeping St Nicholas Wind Farm,GBR0003609,16.4,52.7326,-0.2257,Wind,,,,,Wind Prospect Developments,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,28.21697760843106
GBR,United Kingdom,Deerdykes Composting and Organics Recycling Facility (Waste AD),GBR0000210,1.0,55.9704,-3.9575,Biomass,,,,,Scottish Water Solutions,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,6.74326441583976
GBR,United Kingdom,Deerplay Landfill Site,GBR0000576,2.0,53.7509,-2.2199,Waste,,,,,CAIRD ENVIRONMENTAL LTD,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,4.338203695745596
GBR,United Kingdom,Delabole (Repowering),GBR0003019,9.2,50.6378,-4.7053,Wind,,,,,Good Energy Generation,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,15.829036219363765
GBR,United Kingdom,Den Brook,GBR0004266,18.0,50.7801,-3.8666,Wind,,,,,Aviva,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,30.969853472668234
GBR,United Kingdom,Dengemarsh Road,GBR0006376,1.0,50.9351,0.9099,Solar,,,,,Tudor Roof Tile Co,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,0.49378802472597794
GBR,United Kingdom,Denhill,GBR0003403,2.3,57.4112,-2.3410,Wind,,,,,,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,3.957259054840941
GBR,United Kingdom,Denzell Downs Wind Farm - resubmission,GBR0004651,10.0,50.4659,-4.9615,Wind,,,,,REG Windpower / BlackRock,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,17.205474151482353
GBR,United Kingdom,Derby Sewage Treatment Works,GBR0004068,5.0,52.9081,-1.4131,Wind,,,,,Severn Trent Water,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,8.602737075741176
GBR,United Kingdom,Derriford Hospital,GBR0000064,1.5,50.4167,-4.1137,Biomass,,,,,Plymouth Hospital NHS Trust,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,10.114896623759641
GBR,United Kingdom,Derriton Fields Solar Farm,GBR0001648,11.8,50.8026,-4.3678,Solar,,,,,Sunsave 12 (Derriton Fields) Limited./ Vogt solar,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,5.82669869176654
GBR,United Kingdom,Derrydarroch,GBR0000474,1.9,56.8322,-5.0801,Hydro,,,,,Darroch Power Limited,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,4.416484405031746
GBR,United Kingdom,Dersalloch,GBR0004269,69.0,55.3043,-4.4882,Wind,,,,,Scottish Power Renewables,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,118.71777164522824
GBR,United Kingdom,Desford Solar Farm,GBR0001885,5.0,52.6400,-1.2586,Solar,,,,,Trina Solar,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,2.46894012362989
GBR,United Kingdom,Deucheran Hill,GBR0003554,15.8,55.6293,-5.5440,Wind,,,,,Powergen Renewables,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,27.18464915934212
GBR,United Kingdom,Dewlay Cheese Wind Turbine,GBR0003078,2.0,53.8883,-2.7860,Wind,,,,,Dewlay Cheese Company,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,3.4410948302964703
GBR,United Kingdom,Diageo Biomass Energy Project,GBR0000172,5.5,56.1897,-3.0559,Biomass,,,,,Diageo,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,37.087954287118684
GBR,United Kingdom,Didcot B,GBR1000369,1470.0,51.6246,-1.2683,Gas,,,,,RWE Npower Plc,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,GEODB,2016,,,,,6558.073679499054
GBR,United Kingdom,Didcot GT,GBR1000377,100.0,51.6246,-1.2683,Gas,,,,,RWE Npower Plc,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,GEODB,2016,,,,,446.12746119041185
GBR,United Kingdom,Dimmer Anaerobic Digestor (Waste AD),GBR0000294,3.0,51.0801,-2.5561,Biomass,,,,,Viridor / Wyvern Waste Services,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,20.229793247519282
GBR,United Kingdom,Dimmer Landfill Gas Scheme,GBR0000592,2.3,51.0761,-2.5538,Waste,,,,,NOVERA,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,4.988934250107436
GBR,United Kingdom,Dimmer Landfill Site,GBR0000593,1.9,51.0752,-2.5538,Waste,,,,,Gengas Ltd,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,4.121293510958317
GBR,United Kingdom,Dinorwig,GBR1000151,1800.0,53.1181,-4.1032,Hydro,,,,,ENGIE,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,GEODB,2016,,,,,4184.037857398497
GBR,United Kingdom,Distington Landfill,GBR0000568,1.8,54.6044,-3.5109,Waste,,,,,THOMAS GRAVESON LTD,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,3.904383326171037
GBR,United Kingdom,Docksway Landfill Scheme,GBR0000756,2.0,51.5623,-3.0040,Waste,,,,,Renewable Power Systems,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,4.338203695745596
GBR,United Kingdom,Dogsthorpe South Landfill Site,GBR0000525,1.9,52.6015,-0.2222,Waste,,,,,Waste Recycling Group,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,4.121293510958317
GBR,United Kingdom,Dogsthorpe South Landfill Site 2,GBR0000638,1.4,52.6020,-0.2214,Waste,,,,,Shanks Group,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,3.036742587021917
GBR,United Kingdom,Dolmans Hill (Redbridge Farm) Solar Arrays,GBR0001589,5.0,50.7504,-2.1031,Solar,,,,,,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,2.46894012362989
GBR,United Kingdom,Donich Water Hydro,GBR0000450,1.4,56.1726,-4.8768,Hydro,,,,,Gilkes Energy/Broadland Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,3.254251666865497
GBR,United Kingdom,Dorket Head,GBR0000798,2.8,53.0215,-1.1144,Waste,,,,,Waste Recycling Group,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,6.073485174043834
GBR,United Kingdom,Double Arches Quarry Wind Turbine,GBR0004295,1.5,51.9519,-0.6343,Wind,,,,,Arnold White Estates (AWE Renewables),Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,2.580821122722353
GBR,United Kingdom,Double H Nurseries Biomass Plant,GBR0000022,1.5,50.7508,-1.6781,Biomass,,,,,Double H Nurseries,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,10.114896623759641
GBR,United Kingdom,Douglas Water Hydro,GBR0000425,3.0,56.2149,-5.1533,Hydro,,,,,RWE npower,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,6.973396428997495
GBR,United Kingdom,Drakelow Solar Farm,GBR0005145,5.0,52.7742,-1.6535,Solar,,,,,BlackRock,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,2.46894012362989
GBR,United Kingdom,Drapers Farm Solar Park,GBR0001658,6.0,51.8562,0.4983,Solar,,,,,Lightsource Renewable Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,2.962728148355868
GBR,United Kingdom,Draperstown (Brackagh) Wind Farm,GBR0004361,6.0,54.8112,-6.7082,Wind,,,,,Renewable Energy Generation (REG),Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,10.323284490889412
GBR,United Kingdom,Drax Biomass Power Station - Unit 1,GBR0000174,645.0,53.7356,-0.9911,Biomass,,,,,Drax Power,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,4349.405548216646
GBR,United Kingdom,Drax Biomass Power Station - Unit 2,GBR0000192,645.0,53.7356,-0.9911,Biomass,,,,,Drax Power,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,4349.405548216646
GBR,United Kingdom,Drax Biomass Power Station - Unit 3,GBR0000175,645.0,53.7356,-0.9911,Biomass,,,,,Drax Power,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,4349.405548216646
GBR,United Kingdom,Drax GT,GBR1000112,75.0,53.7364,-0.9981,Gas,,,,,Drax Power Ltd,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,CARMA,2016,,,,,334.5955958928089
GBR,United Kingdom,Drayton Manor Farm,GBR0005020,25.0,52.2003,-1.7751,Solar,,,,,Anesco,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,12.344700618149448
GBR,United Kingdom,Drone Hill,GBR0004023,28.6,55.8979,-2.2619,Wind,,,,,Greencoat UK Wind,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,49.207656073239534
GBR,United Kingdom,Droop Hill Wind Farm x,GBR0003398,4.6,56.9229,-2.4007,Wind,,,,,Macphie Of Glenbervie Ltd,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,7.914518109681882
GBR,United Kingdom,Drumderg,GBR0004009,36.8,56.6222,-3.2320,Wind,,,,,Scottish and Southern Energy (SSE),Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,63.31614487745506
GBR,United Kingdom,Drumduff,GBR0004218,8.5,55.9043,-3.7790,Wind,,,,,Green Breeze Energy Ltd,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,14.62465302876
